text,label,score,start,end,source
"Also in New York: A landmark exhibition of drawings by Jacques-Louis David, the chief propagandist of the French Revolution, stages the ultimate showdown of culture and politics.",Claim,0.6354600191116333,5937,6115,ukraine-donald-trump-beijing-olympics
9. “I’ve always wanted to prove that I can do all kinds of things.”,Claim,0.7302716374397278,6115,6182,ukraine-donald-trump-beijing-olympics
"Sam Waterston has had a long and varied career, from Shakespeare in the Park to “The Newsroom” and “Grace and Frankie.” But he remains best known for “Law & Order.” The actor originally signed on for only one season as district attorney Jack McCoy. But over 16 seasons, he became synonymous with the series, which was canceled in 2010.",Evidence,0.7850627303123474,6182,6517,ukraine-donald-trump-beijing-olympics
"Now it’s back, and so is Waterston — partly as a courtesy to Dick Wolf, the series’s creator, partly as a kind of victory lap. “It’s nice to come back and just witness the thing we made,” Waterston said.",Evidence,0.4595041871070862,6517,6720,ukraine-donald-trump-beijing-olympics
"Want to watch a medical drama, a spy thriller or a snowy neo-noir? Finland has you covered.",Lead,0.7466766238212585,6720,6811,ukraine-donald-trump-beijing-olympics
"10. And finally, the unmasking of a parasitic wasp.",Claim,0.9636163711547852,6811,6862,ukraine-donald-trump-beijing-olympics
"The tiny, iridescent Ormyrus labotus always seemed suspicious for a parasitoid wasp. Such wasps lay their eggs on or inside other insects and arthropods, and the larvae eat their way out. But Ormyrus labotus had been observed laying its eggs in more than 65 different species of insects — far more than one or a few.",Evidence,0.9729772210121155,6862,7178,ukraine-donald-trump-beijing-olympics
Entomologists were right to be suspicious. DNA samples have revealed that Ormyrus labotus is actually a complex of at least 16 genetically distinct species that are essentially indistinguishable to the eye. The findings are the latest to reveal supposedly generalist parasitic insect species as complexes of many species. Scientists are certain there are more.,Evidence,0.9434771537780762,7178,7538,ukraine-donald-trump-beijing-olympics
Have a revealing night.,Claim,0.986828088760376,7538,7561,ukraine-donald-trump-beijing-olympics
Your Evening Briefing is posted at 6 p.m. Eastern.,Claim,0.5156764388084412,7561,7611,ukraine-donald-trump-beijing-olympics
Want to catch up on past briefings? You can browse them here.,Claim,0.6799026727676392,7611,7672,ukraine-donald-trump-beijing-olympics
What did you like? What do you want to see here? Let us know at briefing@nytimes.com.,Lead,0.8956917524337769,7672,7757,ukraine-donald-trump-beijing-olympics
"Here are today’s Mini Crossword, Spelling Bee and Wordle. If you’re in the mood to play more, find all our games here.",Evidence,0.4853686988353729,7757,7875,ukraine-donald-trump-beijing-olympics
"NOVOTOSHKIVSKE, Ukraine — Artillery shells struck a ring of frontline towns in eastern Ukraine Friday, blowing out windows, hitting schools, homes and military positions — and stirring fears that the escalation here is only the prelude to direct Russian military action.",Evidence,0.9455444812774658,0,270,ukraine-russia-separatists-shelling
"“I have a small baby,” said Nadya Lapygina, a resident of Staryi Aidar, one of several dozen towns hit by artillery and mortar fire on Friday on the northern border of the breakaway separatist region. “You have no idea how scary it is to hide him from the shelling.”",Evidence,0.9160283207893372,270,536,ukraine-russia-separatists-shelling
"They huddled under the stairs in their home and were unharmed through two volleys on Thursday morning and Friday afternoon, Ms. Lapygina said. The fighting between government soldiers and Russian-backed separatists in eastern Ukraine began Thursday and has not let up, with several dozen towns and villages on the government-controlled side being shelled, the authorities and aid groups said.",Evidence,0.9902697801589966,536,928,ukraine-russia-separatists-shelling
"Ukrainian military officials and the minister of defense confirmed the pickup in shelling, saying Russian-backed separatists had fired 84 times with heavy weaponry on Thursday and Friday.",Evidence,0.8528625965118408,928,1115,ukraine-russia-separatists-shelling
"Eastern Ukraine, poor, remote and stuck in a grinding, eight-year-old war, is now looking increasingly like the flash point that could ignite a wider conflict. That fear was only reinforced by a video message from Russian separatists on Friday that warned without evidence of an impending Ukrainian military offensive and urged residents in the self-proclaimed Donetsk People’s Republic to evacuate to Russia.",Evidence,0.9281464219093323,1115,1524,ukraine-russia-separatists-shelling
The video was denounced by Kyiv as a baseless provocation.,Claim,0.720883846282959,1524,1582,ukraine-russia-separatists-shelling
"Western governments have issued warnings on virtually a daily basis of the risks of a Russian invasion, after the Kremlin massed troops near Ukraine’s borders and demanded sweeping security concessions from NATO and the United States, which were largely rejected. Russian officials say they have no plans to invade but have not slowed the massing of what Western officials say are as many as 190,000 troops around Ukraine’s borders.",Evidence,0.9892407059669495,1582,2014,ukraine-russia-separatists-shelling
"U.S. officials said they were keeping a close watch on the violence in eastern Ukraine, out of concern that Russia could use the escalation and the danger it poses to ethnic Russians and other civilians as a pretext to invade.",Evidence,0.8212715983390808,2014,2240,ukraine-russia-separatists-shelling
"Russian officials present a starkly different view of the fighting in the east. Russia’s foreign minister, Sergey V. Lavrov, said on Friday that Moscow was concerned about “a sharp increase in shelling in eastern Ukraine,” which he blamed on the Ukrainian forces.",Evidence,0.9262568354606628,2240,2503,ukraine-russia-separatists-shelling
"“The Kyiv regime has been violating its responsibilities for several years,” he said. “Every time we agree on new measures to help impose a cease-fire, Kyiv sabotages them.”",Evidence,0.6729484796524048,2503,2676,ukraine-russia-separatists-shelling
"Out in eastern Ukraine, a cold rain fell on lingering patches of snow, and few people ventured out Friday on the streets in villages along the northern edge of the line of contact that separates the two sides.",Evidence,0.9134178757667542,2676,2885,ukraine-russia-separatists-shelling
"Explosions rang out from time to time, as the combatants exchanged fire. “It makes you think maybe it’s time to run,” said Tatyana Neiman, a nurse and single mother in the village of Vrubivka, surveying the blown-out windows of her house after a shell landed nearby.",Evidence,0.8125341534614563,2885,3151,ukraine-russia-separatists-shelling
"Fortunately, it hit while she was on a work shift and her 10-year-old son, Bogdan, was quarantining with Covid at a friend’s home. “I am on my own,” she said. “I am raising him on my own. And now he is afraid.”",Evidence,0.8178526759147644,3151,3361,ukraine-russia-separatists-shelling
"A total of 12 houses in the village were damaged by shelling Friday morning, said Proliska, a local nongovernmental group affiliated with the United Nations High Commissioner for Refugees, which was providing aid to affected families throughout the day.",Evidence,0.8230136632919312,3361,3614,ukraine-russia-separatists-shelling
"A few doors away, Valentina Melnichenko, 72, a retired warehouse clerk, was watching television Friday morning when a shell landed in her back yard, obliterating a small brick outbuilding. Her husband, who died a few years ago, had built it, she said. “Now, it’s destroyed,” she said, with tears in her eyes.",Lead,0.7611212730407715,3614,3922,ukraine-russia-separatists-shelling
"Impact craters, about a yard deep and encircled by sprays of black earth on the snow, pocked yards and the playground of a school.",Evidence,0.7984447479248047,3922,4052,ukraine-russia-separatists-shelling
Explosions had sheared branches from trees and shattered windows.,Claim,0.6258907318115234,4052,4117,ukraine-russia-separatists-shelling
"Olena Yaryna, the principal of the town’s school, said the shell hit the playground at about 10:30 a.m., breaking windows but doing little other damage. She and the teachers herded the children into the hallways, away from the windows, and had them lie flat on the floor.",Evidence,0.9740257859230042,4117,4388,ukraine-russia-separatists-shelling
"“That’s how we lived through it,” Ms. Yarnya said. “I absolutely don’t understand why they shelled us.” She added, “The children got very scared and the parents even more.”",Evidence,0.7937759160995483,4388,4560,ukraine-russia-separatists-shelling
"Fighting in eastern Ukraine is not unusual, with periodic flare-ups throughout the war years. Yet, local people say the recent increase is the most severe in two years, since a tentative and oft-violated cease-fire took effect.",Evidence,0.6478926539421082,4560,4787,ukraine-russia-separatists-shelling
"And it comes amid an escalation that has seen Russia announce major military exercises this weekend that will feature the launch of ballistic and cruise missiles, as well as a test of its strategic nuclear forces — the land-based launchers, bombers and warships used to deliver nuclear weapons — and naval exercises on the Black Sea.",Evidence,0.9484449625015259,4787,5120,ukraine-russia-separatists-shelling
"The Defense Ministry said the drills were planned in advance, and the Kremlin spokesman, Dmitri S. Peskov, denied that they were intended to raise tensions.",Evidence,0.7224574089050293,5120,5276,ukraine-russia-separatists-shelling
But they are coming at a critical juncture in the standoff over Ukraine.,Rebuttal,0.9313090443611145,5276,5348,ukraine-russia-separatists-shelling
"“People are scared,” said Vera Voitenko, 62, a Red Cross volunteer in the village of Novotoshkivske, about a mile from the frontline. She said people would leave if they could, “but who is waiting for us, and where?”",Evidence,0.9297136068344116,5348,5564,ukraine-russia-separatists-shelling
"The deputy principal of the school in this village, Natalia Dotsenko, said she was woken by an artillery barrage early Thursday morning. Though occasional explosions are commonplace near the front, she said the sustained firing was different, adding: “We understand something dangerous is coming.”",Evidence,0.8782470226287842,5564,5861,ukraine-russia-separatists-shelling
"But she said there was nothing more they could do to prepare for the onslaught, if it should come. The children had been drilled: Three siren blasts mean fire, and that they should leave the building; one long siren means incoming artillery fire, and that they should hurry to the basement bomb shelter.",Rebuttal,0.8011578917503357,5861,6164,ukraine-russia-separatists-shelling
"Older children are instructed to grab first graders and kindergartners under the armpits and carry them into the basement. In artillery drills and several instances of actual, incoming artillery, the students performed well, Ms. Dotsenko said.",Evidence,0.9771968722343445,6164,6407,ukraine-russia-separatists-shelling
"Her face was pinched with worry as she described the drill, and she nervously clenched her hands. “You cannot explain fear with words,” she said.",Evidence,0.6158028244972229,6407,6552,ukraine-russia-separatists-shelling
"Out on the streets, muddy rivulets flowed between potholes. Many of the two- and three-story brick buildings bore the scars of earlier artillery strikes.",Evidence,0.8635690808296204,6552,6705,ukraine-russia-separatists-shelling
"Friday morning, as artillery fire echoed through the town, Sofia Sakhibgarayeva, 55, a house cleaner wearing a red hat, leopard print coat and purple mittens, walked up the middle of the deserted street, saying she was going grocery shopping.",Lead,0.7191829681396484,6705,6947,ukraine-russia-separatists-shelling
"“It’s hard on the nerves,” she admitted, but said she didn’t want to succumb to worry. “Look at my mittens,” she said. “Don’t you think they are pretty?”",Evidence,0.5222092866897583,6947,7100,ukraine-russia-separatists-shelling
"In the last 48 hours, President Vladimir V. Putin of Russia and his officials say they have ordered back a good number of troops who were engaged in military exercises on the border with Ukraine. But there hasn’t been a lot of change on the ground.",Evidence,0.9202649593353271,0,248,ukraine-russia-us-troops
"Since the beginning of the standoff, President Biden has been clear that he will not allow American troops to come into direct combat with Russians.",Claim,0.5657367706298828,248,396,ukraine-russia-us-troops
"Why has the U.S., a country that has intervened all over the world in various contexts, taken that powerful option off the table?",Claim,0.442588210105896,396,525,ukraine-russia-us-troops
"David E. Sanger, a White House and national security correspondent for The New York Times.",Claim,0.46101829409599304,525,615,ukraine-russia-us-troops
"While recent Russian rhetoric has stoked hopes of a diplomatic solution, U.S. and NATO officials have accused Moscow of further building up troops.",Claim,0.3470395505428314,615,762,ukraine-russia-us-troops
"President Biden’s opposition to sending U.S. forces into Ukraine reflects the mood of a war-wary Washington, as well as concerns about Russia’s nuclear arsenal.",Claim,0.31126001477241516,762,922,ukraine-russia-us-troops
Here’s a guide to the causes behind the Ukraine crisis and where it might be headed.,Claim,0.6709575057029724,922,1006,ukraine-russia-us-troops
"There is a dangerous censoriousness pulsing through American society. In small towns and big cities alike, would-be commissars are fighting, in the name of a distinct minority of Americans, to stifle open discussion and impose their views on the community at large. Dissenters, when they speak out, are hounded, ostracized and sometimes even forced from their jobs.",Evidence,0.7765783667564392,0,365,us-history-censorship
"Defenders of this push for censorship say they are simply working to protect the nation’s children from prejudice, psychological distress and inappropriate material. “To say there were slaves is one thing, but to talk in detail about how slaves were treated, and with photos, is another,” said Tina Descovich, a leader of Moms for Liberty, a conservative group that seeks to enshrine “parental rights” into law. Descovich was speaking to The Washington Post in defense of Ron DeSantis, the governor of Florida, who is spearheading an effort to censor educators who teach, or even raise, certain politically incorrect issues in their classrooms.",Evidence,0.5269383192062378,365,1009,us-history-censorship
"One of these bills would give parents and state regulators broad authority to ban books or teachings that cause “discomfort” in students, and would put lessons on “the Civil War, the expansion of the United States to its present boundaries, the world wars, and the civil rights movement” under careful review. Another would permit parents to sue school districts that “encourage classroom discussions” on “sexual orientation or gender identity” in “primary grade levels or in a manner that is not age-appropriate or developmentally appropriate for students.” Critics say this language is so broad as to effectively outlaw any discussion of L.G.B.T. people in elementary school classrooms, or at the very least, strongly discourage teachers from raising those issues, regardless of context.",Evidence,0.9693158864974976,1009,1798,us-history-censorship
"Pushed by militantly conservative activists — and heeding the demands of an increasingly censorious group of conservative voters — Republican lawmakers are, in states across the country, introducing bills that suppress debate and stifle discussion in favor of the rote memorization of approved facts.",Evidence,0.65409255027771,1798,2098,us-history-censorship
"Last month, for example, the Indiana House of Representatives approved a bill — not yet signed into law — that would limit what teachers can say regarding race, history and politics in the state’s classrooms. Under the law, schools could be held liable for mentioning any one of several “divisive concepts,” including the idea that “any individual should feel discomfort, guilt, anguish responsibility, or any other form of psychological distress on account of the individual’s sex, race, ethnicity, religion, color, national origin or political affiliation.”",Evidence,0.9929469227790833,2098,2657,us-history-censorship
"The bill would allow parents to allege a violation, file a complaint, sue and even collect damages (up to $1,000). It would also, in the name of transparency, create curriculum review committees for parents and require schools and teachers to post lists of material on websites for parents to inspect.",Evidence,0.9510781168937683,2657,2958,us-history-censorship
"In South Carolina, lawmakers have introduced a bill — known as the Freedom from Ideological Coercion and Indoctrination Act — that would prohibit any state-funded institution from stating that “a group or an individual, by virtue of his or her race, ethnicity, sex, sexual orientation, national origin, heritage, culture, religion, or political belief is inherently racist, sexist, bigoted, ignorant, biased, fragile, oppressive, or contributive to any oppression, whether consciously or unconsciously.” If signed into law, this bill could make it illegal, for instance, for teachers and college professors in the state to criticize members of a white supremacist group since that affiliation might count as a “political belief.”",Evidence,0.9802207946777344,2958,3687,us-history-censorship
"Schools that “repeatedly distort or misrepresent verifiable historical facts” or “omit relevant and important context” or “advertise or promote ideologies or sociopolitical causes or organizations” could face a loss of state funding, state accreditation or tax-exempt status. As for what these violations would actually look like? The bill does not say.",Evidence,0.9235339760780334,3687,4040,us-history-censorship
"The most disturbing efforts to monitor schools and teachers for wrong-think involve actual surveillance. Bills introduced in Iowa and Mississippi would install classroom cameras that would stream lessons over the internet for anyone to observe. The Iowa bill, which died in committee this week, would have forced schools to place cameras in all K-12 classrooms, except for physical education and special-needs classes. Teachers and other staff members who obstructed cameras or failed to keep them in working order would face fines of up to 5 percent of their weekly pay for each infraction.",Evidence,0.9848957061767578,4040,4631,us-history-censorship
"According to PEN America, more than half of the “educational gag orders” moving through state legislatures include a mandatory punishment for those found in violation.",Evidence,0.5347132682800293,4631,4798,us-history-censorship
"Opponents of these bills say that the laws don’t encourage openness or promote respect in the classroom as much as they suppress speech, intimidate teachers and open the door to harassment or worse.",Counterclaim,0.9401869177818298,4798,4996,us-history-censorship
"Already, in states that have actually enacted these bills, many teachers are opting for silence about certain topics, for fear of punishment. My colleagues in the newsroom have found multiple cases of teachers choosing to omit certain facts rather than run the risk of offending these laws, which are often vague and poorly written. As one history teacher in Oklahoma put it, “I am not going to let any of these laws deter me from the things that I think work best for students, but I also enjoy working with students and having a roof over my head.”",Evidence,0.9701232314109802,4996,5546,us-history-censorship
"Free speech, free discourse and free debate are among the great traditions of this country. They are, at this moment, under threat from a well-organized, well-funded movement of ideologues who have used both the force of the mob and their own institutional power (including that of the state itself) to impose their edicts on the public at large.",Lead,0.62867271900177,5546,5892,us-history-censorship
"Conservative censors and their allies see, in the present moment, an opportunity to reshape society to their liking and squelch the views of those who disagree. It is up to those of us who believe in the First Amendment and free speech to take a stand for American liberty, while we still can.",Evidence,0.47630172967910767,5892,6185,us-history-censorship
"Welcome to the T List, a newsletter from the editors of T Magazine. Each week, we share things we’re eating, wearing, listening to or coveting now. Sign up here to find us in your inbox every Wednesday. And you can always reach us at tlist@nytimes.com.",Lead,0.865285336971283,0,252,wall-street-hotel
"In the late 18th century, the Tontine Building, on Manhattan’s Wall Street, was a tavern and coffeehouse — and the site of the New York Stock Exchange. Next month, the onetime trading center will reopen as the Wall Street Hotel, a 180-room boutique whose current owners, the Paspaleys, an Australian pearl production family, hope to make it more of a cultural hub. When it came to choosing art for the hotel, they partnered with the APY Art Centre Collective, an Indigenous-led organization dedicated to promoting Australian Aboriginal art. Examples of commissioned works — among them prints of paintings inspired by constellations by Matjangka Norris and layered land- and dreamscapes by Betty Muffler, who favors black and red ocher — appear throughout. After taking a self-guided tour, guests can have a cappuccino or cocktail in the all-day lounge, which is appointed with plush velvet seating, or explore the Financial District by complimentary Vélosophy bike. Rooms from $499, thewallsthotel.com.",Evidence,0.9859198331832886,252,1254,wall-street-hotel
"The Los Angeles milliner Nick Fouquet was researching cowboy boots and pondering an expansion into footwear when he received a call from Lucchese, the revered Texas boot brand founded in 1883, about collaborating. “It was very serendipitous — a sign,” says Fouquet, who created headpieces for fashion houses Givenchy and Rochas before launching his own line a decade ago. And the partnership made sense: Both brands champion homegrown craftsmanship while aiming to update the idea of Americana. “There are an enormous number of similarities in the anatomy and construction, too. We have band blocks; they have lasts,” says Fouquet, who visited Lucchese’s archives in El Paso and saw lasts made for John Wayne, Gregory Peck and Jane Russell. In the end, the labels gave some classic Lucchese models a ’70s spin, coming up with eight new styles including stacked-heel boots in topstitched leather and tonal suede and snappy two-tone loafers, as well as a handful of printed silk neckerchiefs and (of course) cowboy-inspired hats. And yet, Fouquet promises, “the pieces will be as much at home on the streets of Paris as on a ranch.” Accessories from $240; footwear from $895, nickfouquet.com and lucchese.com.",Evidence,0.9927794337272644,1254,2461,wall-street-hotel
"Nicole Rudick’s illustrated biography of nouveau réalisme artist Niki de Saint Phalle, “What Is Now Known Was Once Only Imagined,” takes its title from a (perhaps intentionally) misquoted snippet of William Blake’s “The Marriage of Heaven and Hell” (1790) that appears in one of Saint Phalle’s typically rococo doodles. The line is also the perfect tag for the provocateur’s particular brand of 20th-century aestheticism. “I would spend my life questioning,” she wrote in a 1992 note addressed to her dead mother. “I would fall in love with the question mark.” Such voracious curiosity led to her various autodidactic pursuits as a painter, draftsperson, sculptor — she is probably best known for her Gaudí-inspired installation, “The Tarot Garden,” in Pescia Fiorentina, Tuscany — writer, filmmaker, gardener and perfumer. In her subtitle, Rudick (who has contributed to T) refers to the book as “an (auto)biography,” as it is comprised almost entirely of hundreds of Saint Phalle’s colorful sketches and a trove of her letters, essays and marginalia, in which the artist rhapsodizes on, among other things, adolescent love (she met her future husband, the writer Harry Mathews, at age 11), mental illness and the harlequin fantasies that pervaded her daily life. The result is an intimate scrapbook of the life of one of the century’s most inventive artists. $45, sigliopress.com.",Evidence,0.9875974059104919,2461,3843,wall-street-hotel
"Having cut her teeth at such influential galleries as Paula Cooper and Paul Kasmin, Polina Berlin is now opening her own, on Manhattan’s Upper East Side. With a leafy backyard garden and abundant natural light, the 2,000-square-foot space, once the parlor floor of a townhouse, retains its homey feel. And this is fitting since Berlin hopes the gallery will foster close bonds. “The artists in Paula’s program have such admiration for each other and push each other to ignite new ideas,” says Berlin. “It would be very satisfying to have that happen in my space.” The gallery’s inaugural show, titled “Emotional Intelligence” and opening next week, features various riffs on kinship. It includes work by 10 artists, including a painting of three semiabstract nudes by Loie Hollowell and another of a figure holding an umbrella that reads “God is Gorgeous” by Shannon Cartier Lucy. Berlin sees the show as a kind of mission statement. “These artists are so sensitive to how people are treated,” she says. “And if I can in some modest way make the art world better for the people I work with, then I feel the accountability to do that.” “Emotional Intelligence” runs from Feb. 22 to March 26, polinaberlingallery.com.",Evidence,0.980209231376648,3843,5058,wall-street-hotel
"When it comes to sourcing supplies for small home projects — retiling a backsplash, say, or papering a single wall — it can feel like your options are either Home Depot (practical but not necessarily inspiring) or a brand’s showroom (obscure pricing, too many choices). It’s partly for this reason that Sarah Zames and Colin Stief, of the Brooklyn-based design studio General Assembly, are opening their first store, Assembly Line, in Boerum Hill this week. The warm, light-flooded space is laid out like a home, with inviting living and dining areas, and filled with furniture and fixtures by designers whom Zames and Stief admire — upholstered oak stools by Vonnegut/Kraft, elegant chrome cabinet knobs by Fort Standard Objects — as well as a tightly edited selection of materials for renovations, which includes Calico wallpapers printed with a range of nature-inspired motifs, glossy zellige tiles from Clé and lime wash paints from Bauwerk. Unlike in many showrooms, every item in the store is clearly priced, and Zames and Stief are available for consultations by appointment. A DIYer might easily come in to look at an Elitis fabric sample but leave with a new bedside lamp — like the great options, with globby, hand-formed stone bases, by the Brooklyn maker Hannah Bigeleisen — or a plan to reimagine an entire room. 373 Atlantic Avenue, assemblyline.co.",Evidence,0.9883437156677246,5058,6421,wall-street-hotel
"It would’ve been a hell of a road trip. The plan was to fly to North Carolina in late March, then drive four hours to a small town on the inner banks, where one of America’s founding fathers, James Wilson, spent his last, desperate days hiding out in a local tavern, on the run from the law and his creditors. I am writing a book about Wilson’s singular life and I need to spend some time in the place where he died.",Evidence,0.8446221351623535,0,416,walter-dellinger-law-supreme-court
"My traveling companion was to be Walter Dellinger, the former acting solicitor general, who was born and raised in North Carolina and spent decades teaching constitutional law at Duke Law School. I had reached out to Mr. Dellinger last month to propose he join me — a lark, I thought. Mr. Dellinger was 80 and not in the best of health. He had spent the previous several years caring for his wife of a lifetime, Anne, as dementia took first her mind and then, last spring, her life. He was heartbroken and exhausted. To my surprise, he accepted immediately.",Evidence,0.9119837284088135,416,973,walter-dellinger-law-supreme-court
"For me it was a no-brainer: the chance to spend uninterrupted days in the presence of one of the nation’s most captivating constitutional scholars, and one of the greatest appellate lawyers of his day. What I didn’t fully appreciate, not until I learned of his death early Wednesday morning, was how much the prospect of such a trip excited Mr. Dellinger, too. He was a deeply curious soul, filled with a genuine love of the Constitution but also an openhearted desire to learn more.",Evidence,0.8594430685043335,973,1456,walter-dellinger-law-supreme-court
"Eighty years old is not young, and yet the news of Mr. Dellinger’s death still came as a disorienting shock — like the sudden loss of a parent. “I feel like an orphan today,” Garrett Epps, a longtime Supreme Court analyst and one of Mr. Dellinger’s former law students, wrote on Twitter.",Evidence,0.7426440119743347,1456,1743,walter-dellinger-law-supreme-court
"Mr. Dellinger was a rarity in American law. He was as revered as he was outsized, as warmhearted as he could be intimidating. In his smooth, unhurried Southern drawl you heard his origin story — a “poor white kid from North Carolina,” as he put it, whose widowed mother worked selling men’s clothing to help put him through law school. After a clerkship with the Supreme Court justice Hugo Black, a famous progressive white Southerner, he went to work at Paul Weiss, a Jewish-owned law firm in New York, because, he later said, he was troubled that the other major New York firms refused even to interview Jewish law students for jobs.",Evidence,0.9793269634246826,1743,2378,walter-dellinger-law-supreme-court
"After more than 20 years teaching at Duke, Mr. Dellinger was tapped by President Bill Clinton to lead the Justice Department’s Office of Legal Counsel, which provides legal advice to the executive branch. In 1996, he was named acting solicitor general, giving him the opportunity to argue regularly at the Supreme Court on behalf of the White House. “When he said things, the justices paid attention,” Mr. Epps told me. “There’s a small group like that; it’s not particularly ideological. Walter had that role.”",Evidence,0.9602025747299194,2378,2889,walter-dellinger-law-supreme-court
"But what distinguished Mr. Dellinger was not just his daunting intellect and charisma; it was the generosity of spirit that showed in his mentoring of hundreds if not thousands of young law students, staff members and others who learned from, and often came to share, his inclusive vision of American democracy.",Rebuttal,0.8131662011146545,2889,3200,walter-dellinger-law-supreme-court
"“There is almost no one in the last 100 years who’s had a more profound impact on the law who didn’t serve on the Supreme Court,” said Neal Katyal, who met Mr. Dellinger as a young lawyer and later served as President Barack Obama’s acting solicitor general, the same job Mr. Dellinger held under Mr. Clinton. “He had this expansive, generous view of the law and what the Constitution means.”",Evidence,0.9728715419769287,3200,3592,walter-dellinger-law-supreme-court
"When Mr. Katyal was tasked with defending President Obama’s signature health care law, the Affordable Care Act, he relied on Mr. Dellinger’s writings and ideas to make the case, which he ultimately won. “There’s a whole strain of constitutional scholarship which views the Constitution as a set of rigid constraints,” he said. “Walter’s scholarship pushed back on that idea, saying the Constitution is a pragmatic and flexible document intended to empower government to deal with problems.”",Evidence,0.9296962022781372,3592,4082,walter-dellinger-law-supreme-court
"The Constitution was also the product of a “literally unspeakable compromise” with slaveholders, as Mr. Dellinger was never shy to say, and needed to be understood in that light. In a guest essay for The Times last month, he came out strongly in support of President Biden’s public vow to nominate a Black woman to the Supreme Court. Rejecting Republican complaints that Mr. Biden’s promise was somehow “offensive,” Mr. Dellinger cited the “long and important tradition of presidents taking into consideration the demographic characteristics of prospective justices.” “Our history shows that the process of reaching out to expand the personal backgrounds of the justices has often produced stellar jurists who made historic contributions to the court and our judicial system,” he added.",Evidence,0.9831913113594055,4082,4868,walter-dellinger-law-supreme-court
"Pamela Karlan, a law professor at Stanford University, recalled Mr. Dellinger’s fondness for a poem by Walt Whitman, “The Wound-Dresser,” that is engraved in the subway station she used when she would visit him in Washington. The poem is about Whitman’s time as a volunteer nurse during the Civil War. “I always thought of Walter as trying to dress the American wound of race,” she said. “He was in there to heal the world.”",Evidence,0.9611899852752686,4868,5292,walter-dellinger-law-supreme-court
"Poetry was only one art form that moved him. He followed the television series “Mad Men” closely enough to post lengthy late-night comments to online forums about the show. One of his comments led to a round table discussion, hosted by The Wall Street Journal, in which Mr. Dellinger first explained his affection for “Mad Men,” and then — ever the lawyer — pointed out that a chronological gap between seasons had skipped completely over two major national events: the passage of the 1964 Civil Rights Act and that year’s brutal murder of three civil-rights workers in Mississippi.",Evidence,0.9871668219566345,5292,5874,walter-dellinger-law-supreme-court
"In 1988, Mr. Dellinger was selected to be a fellow at the National Humanities Center, along with Rita Dove, who would later be named U.S. poet laureate. “I remember being so impressed at how authentic he was; a Southerner deeply committed to civil rights,” Ms. Dove told me. “He was always a straight shooter, but his humor was the humor of the blues. You laughed to keep from crying.”",Evidence,0.8263424038887024,5874,6259,walter-dellinger-law-supreme-court
"Although I was never Mr. Dellinger’s student, I felt as though I earned an honorary degree through our countless email exchanges and hours of phone calls over the years. What struck me in every exchange was his love — unabashed and not at all possessive — of the ideals underlying American democracy. He held neither jealousy of those who knew more than he did nor disdain for those, like me, who knew far less.",Evidence,0.8089708089828491,6259,6670,walter-dellinger-law-supreme-court
"I called him recently for a piece I was writing on the Equal Rights Amendment, which would prohibit discrimination on the basis of sex. There is a long-running and legally complex dispute over whether the amendment should already be considered part of the Constitution. I found myself torn, but Mr. Dellinger didn’t. His take was, as always, informed by both deep legal training and good common sense. “The tiebreaker for me is the difficulty of amending the Constitution. There are so many ways of making the process harder. My point is, it’s goddamn hard enough.”",Evidence,0.5785797834396362,6670,7235,walter-dellinger-law-supreme-court
"There is never a good time to lose someone like Walter Dellinger. It is especially gutting right now, as a turbocharged right-wing supermajority on the Supreme Court gears up to obliterate decades of precedent that had pointed the way, however imperfectly, toward a fairer, more equal and more inclusive America. But Mr. Dellinger, a fierce liberal who spent much of his life deep in the former confederacy, was always keenly aware of the forces he was up against. Thankfully he trained a generation of lawyers to think, and to fight, the way he did.",Evidence,0.7430842518806458,7235,7785,walter-dellinger-law-supreme-court
"In 2012, when Scott Heileson turned 35, he decided it was time to buy a nice watch.",Claim,0.6209995150566101,0,83,watches-obscure-brands-switzerland
"Like millions of people before and after him, he gravitated to Rolex, deciding he wanted an Explorer 1016 model from 1977, the year he was born. The watch proved elusive, but the search ignited a passion for wristwatches that Mr. Heileson hadn’t realized he had.",Evidence,0.8639148473739624,83,345,watches-obscure-brands-switzerland
"“Very quickly, I went down this rabbit hole of military watches,” Mr. Heileson, a patent lawyer based in Northern California, recalled during a recent phone call.",Evidence,0.6445543766021729,345,507,watches-obscure-brands-switzerland
"Specifically, he developed an interest in timepieces that had been issued to members of the French Navy, also known as Marine Nationale watches. The hunt led him to eBay, various online watch forums and what he described as “French Craigslist-type things.” Eventually, Mr. Heileson landed on a little-known brand called Z.R.C., for Zuccolo Rochet & Cie, a Swiss watch firm founded in 1904 that, like many of its peers, fell on hard times in the 1970s when the advent of cheap Japanese quartz technology put 60,000 mechanical watchmakers in Switzerland out of work.",Evidence,0.9939005374908447,507,1071,watches-obscure-brands-switzerland
"Swiss watch history is littered with great brands that did not survive, or barely survived, the 20th century. “Some didn’t read the signs about changing times,” Aurel Bacs, the Geneva-based auctioneer who heads Phillips’s watch department, said on a recent video call. “Some were bought up and crashed. Some struggled with competition from Asia.”",Evidence,0.9714794158935547,1071,1417,watches-obscure-brands-switzerland
